action_id,action_label,source,frame_id,time_sec,pose_ok,feature_ok,mean_keypoint_conf,low_keypoint_count,hip_center_x,hip_center_y,shoulder_width,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_elbow_angle,right_elbow_angle,left_knee_angle,right_knee_angle
A002,leg_raise_lower,leg_raise_lower.mp4,10,0.4,1,1,0.978,0,347.1467,250.1606,59.9854,-0.016751,-2.354568,0.08264,-2.452792,-0.126047,-2.45449,0.219823,-2.350073,-0.301027,-2.347119,0.457275,-1.641766,-0.542284,-1.612089,0.679186,-0.806683,-0.715008,-0.750054,0.779857,-0.079947,-0.748582,-0.001094,0.331815,-0.005352,-0.331815,0.005352,0.372707,1.229106,-0.450715,1.253731,0.3512,2.35696,-0.420321,2.389583,173.005181,171.236528,177.010367,173.026583
A002,leg_raise_lower,leg_raise_lower.mp4,11,0.44,1,1,0.9775,0,347.5746,250.1472,59.6623,-0.01346,-2.365296,0.082288,-2.46409,-0.124246,-2.464284,0.213261,-2.362992,-0.305645,-2.357238,0.452048,-1.651792,-0.547512,-1.62215,0.681232,-0.81735,-0.719273,-0.760779,0.784337,-0.083406,-0.751589,0.003557,0.331809,-0.00546,-0.331808,0.005461,0.36967,1.238176,-0.454236,1.263253,0.34413,2.369184,-0.432998,2.405949,172.638806,171.143901,176.96262,173.375815
A002,leg_raise_lower,leg_raise_lower.mp4,12,0.48,1,1,0.9753,0,347.8239,249.6938,58.2063,-0.016183,-2.413684,0.088225,-2.511106,-0.12805,-2.516691,0.231621,-2.399323,-0.312192,-2.406111,0.452713,-1.683951,-0.546932,-1.657297,0.677975,-0.848017,-0.749305,-0.775202,0.789356,-0.094448,-0.769215,-0.010974,0.332154,-0.007758,-0.332155,0.007758,0.371043,1.263615,-0.461575,1.29435,0.364389,2.421723,-0.438097,2.445673,173.326322,168.571006,177.918881,173.087607
A002,leg_raise_lower,leg_raise_lower.mp4,13,0.52,1,1,0.9753,0,347.6378,249.6227,58.1179,-0.003824,-2.417411,0.099729,-2.51366,-0.116189,-2.52015,0.24026,-2.399104,-0.303868,-2.407333,0.456945,-1.682016,-0.542715,-1.655937,0.683414,-0.846399,-0.740707,-0.770904,0.802173,-0.095831,-0.748941,-0.015609,0.332649,-0.007917,-0.33265,0.007917,0.374784,1.264121,-0.462965,1.296167,0.37304,2.426629,-0.440379,2.450531,173.827112,168.014569,178.017024,173.102947
A002,leg_raise_lower,leg_raise_lower.mp4,14,0.56,1,1,0.9775,0,348.4278,249.9354,59.5111,-0.004078,-2.367948,0.093643,-2.464244,-0.114977,-2.468547,0.221809,-2.357136,-0.301438,-2.36113,0.453954,-1.646362,-0.545898,-1.629119,0.693716,-0.813473,-0.717026,-0.777605,0.779658,-0.079967,-0.725772,-0.025748,0.332489,-0.00218,-0.332489,0.00218,0.36659,1.251013,-0.457694,1.263443,0.34231,2.395975,-0.444924,2.412483,170.623128,169.303143,177.22653,173.69407
A002,leg_raise_lower,leg_raise_lower.mp4,15,0.6,1,1,0.9748,0,348.8984,249.3272,58.253,-0.004626,-2.409352,0.098827,-2.505541,-0.117693,-2.512553,0.237083,-2.390696,-0.30865,-2.400674,0.454369,-1.679502,-0.54532,-1.654562,0.681123,-0.845398,-0.722532,-0.767941,0.798735,-0.109988,-0.701094,-0.031649,0.333158,-0.007412,-0.333158,0.007412,0.365125,1.256094,-0.47366,1.287513,0.346577,2.423549,-0.465653,2.445383,173.877658,167.029287,177.640421,173.340118
A002,leg_raise_lower,leg_raise_lower.mp4,16,0.64,1,1,0.9753,0,349.4318,249.2723,57.6644,-0.010929,-2.431104,0.094824,-2.530912,-0.124852,-2.535855,0.240889,-2.419596,-0.309814,-2.425153,0.461281,-1.701742,-0.538251,-1.671168,0.695156,-0.848263,-0.707809,-0.760608,0.820714,-0.09364,-0.656289,-0.008105,0.333342,-0.008259,-0.333342,0.008259,0.358991,1.2655,-0.482463,1.300149,0.33949,2.447694,-0.486233,2.473981,174.122368,165.534944,177.901462,173.599539
A002,leg_raise_lower,leg_raise_lower.mp4,17,0.68,1,1,0.9752,0,349.9517,249.2057,58.1327,0.001467,-2.417696,0.104029,-2.514132,-0.111311,-2.520895,0.242975,-2.400327,-0.301023,-2.409909,0.458612,-1.687551,-0.540916,-1.656821,0.686912,-0.851499,-0.702853,-0.746652,0.81074,-0.10804,-0.612034,0.020853,0.333272,-0.009153,-0.333272,0.009152,0.357979,1.253659,-0.478317,1.28892,0.330684,2.43083,-0.481563,2.455518,174.182839,163.163139,177.550795,173.693323
A002,leg_raise_lower,leg_raise_lower.mp4,18,0.72,1,1,0.976,0,351.8537,249.3732,59.2115,0.014745,-2.381409,0.106939,-2.477928,-0.101371,-2.481514,0.22546,-2.368463,-0.302072,-2.369105,0.450931,-1.650727,-0.548766,-1.626108,0.677674,-0.80912,-0.69604,-0.740645,0.796785,-0.069549,-0.620573,0.021813,0.334086,-0.005187,-0.334087,0.005187,0.348131,1.243783,-0.48535,1.270199,0.286941,2.408057,-0.514102,2.443258,174.070703,164.904145,176.347141,174.585246
A002,leg_raise_lower,leg_raise_lower.mp4,19,0.76,1,1,0.9754,0,353.1006,249.0315,58.3101,0.000594,-2.404367,0.097518,-2.500559,-0.112531,-2.505812,0.231767,-2.387902,-0.303286,-2.393642,0.4562,-1.666035,-0.543487,-1.641015,0.670751,-0.815981,-0.711872,-0.732185,0.805028,-0.082568,-0.596102,0.016573,0.333316,-0.007795,-0.333316,0.007795,0.33263,1.251306,-0.50558,1.287691,0.278931,2.418924,-0.538187,2.45379,176.209867,160.714239,177.398192,173.936183
A002,leg_raise_lower,leg_raise_lower.mp4,20,0.8,1,1,0.9748,0,354.8451,248.7299,58.2403,-0.0072,-2.404776,0.088181,-2.501939,-0.12182,-2.505942,0.222422,-2.389784,-0.31351,-2.392163,0.451738,-1.665998,-0.547943,-1.640736,0.66152,-0.822532,-0.729025,-0.740541,0.783138,-0.100173,-0.607264,0.001847,0.333436,-0.007487,-0.333437,0.007487,0.32141,1.255115,-0.515965,1.290737,0.256208,2.42703,-0.57076,2.464798,175.589845,159.311939,177.361141,174.576676
A002,leg_raise_lower,leg_raise_lower.mp4,21,0.84,1,1,0.9664,0,354.5434,247.546,57.6759,0.026585,-2.404059,0.124435,-2.503878,-0.090377,-2.506256,0.259925,-2.389168,-0.289843,-2.391997,0.483051,-1.669174,-0.516778,-1.650674,0.713028,-0.830859,-0.748282,-0.72579,0.839485,-0.090733,-0.609408,0.040934,0.335615,-0.010052,-0.335615,0.010052,0.329184,1.250906,-0.523192,1.30372,0.269913,2.416217,-0.566932,2.485452,174.35524,155.680757,177.380497,173.869626
A002,leg_raise_lower,leg_raise_lower.mp4,22,0.88,1,1,0.9667,0,355.8806,247.8294,58.0906,0.032721,-2.388965,0.132463,-2.48701,-0.081811,-2.49245,0.270787,-2.372991,-0.278451,-2.383337,0.490784,-1.661535,-0.509109,-1.646956,0.717286,-0.831174,-0.727142,-0.718501,0.840858,-0.100122,-0.542868,0.049242,0.336606,-0.008568,-0.336607,0.008568,0.317358,1.24755,-0.539848,1.294367,0.243124,2.399228,-0.598976,2.456171,174.336557,153.287578,177.18986,173.931271
A002,leg_raise_lower,leg_raise_lower.mp4,23,0.92,1,1,0.9682,0,357.6162,248.6259,58.5691,0.045566,-2.409441,0.145329,-2.506921,-0.072483,-2.507969,0.277597,-2.386422,-0.275773,-2.388741,0.492812,-1.663472,-0.506979,-1.643055,0.726106,-0.848335,-0.707584,-0.735983,0.872343,-0.080358,-0.500412,0.028126,0.333683,-0.008491,-0.333683,0.008491,0.287316,1.246155,-0.540639,1.295318,0.182696,2.367701,-0.623807,2.428379,174.809781,152.359552,176.787156,175.061479
A002,leg_raise_lower,leg_raise_lower.mp4,24,0.96,1,1,0.9687,0,359.4417,248.9268,58.949,0.047144,-2.385532,0.14722,-2.482208,-0.068036,-2.484009,0.283759,-2.36583,-0.26431,-2.369835,0.50506,-1.650461,-0.494744,-1.630661,0.730886,-0.859247,-0.679483,-0.743592,0.882041,-0.112695,-0.466119,0.003504,0.334641,-0.007037,-0.334641,0.007037,0.281355,1.241795,-0.55194,1.28927,0.149082,2.346485,-0.650882,2.406031,175.516289,152.297017,175.615144,175.444563
A002,leg_raise_lower,leg_raise_lower.mp4,25,1.0,1,1,0.9697,0,361.869,248.7505,58.7123,0.044278,-2.398042,0.140773,-2.49608,-0.071629,-2.495785,0.27339,-2.381628,-0.269909,-2.381276,0.504505,-1.658311,-0.495326,-1.63995,0.746078,-0.836835,-0.679676,-0.749541,0.894827,-0.063837,-0.470957,-0.024655,0.335048,-0.005404,-0.335048,0.005404,0.264989,1.250262,-0.580116,1.296587,0.123037,2.366838,-0.706401,2.42451,174.505239,152.239838,175.948411,175.641397
A002,leg_raise_lower,leg_raise_lower.mp4,26,1.04,1,1,0.9701,0,364.0389,248.8804,59.2392,0.045596,-2.375515,0.140419,-2.474257,-0.069701,-2.473781,0.268878,-2.365577,-0.271442,-2.36572,0.501089,-1.650234,-0.498673,-1.628438,0.739375,-0.828383,-0.659197,-0.729144,0.886555,-0.066691,-0.44804,-0.004604,0.335914,-0.005346,-0.335914,0.005347,0.258512,1.236959,-0.595828,1.283279,0.097166,2.339114,-0.733814,2.395721,174.767483,153.631357,175.236751,175.574372
A002,leg_raise_lower,leg_raise_lower.mp4,27,1.08,1,1,0.9707,0,365.7689,248.2339,59.1044,0.063088,-2.374903,0.152128,-2.4751,-0.057406,-2.469913,0.271967,-2.368711,-0.268089,-2.356652,0.502514,-1.648953,-0.497102,-1.621251,0.721515,-0.833866,-0.658948,-0.722769,0.886746,-0.099616,-0.422061,0.004486,0.336451,-0.006671,-0.336451,0.006671,0.245661,1.22767,-0.623222,1.280938,0.068733,2.326288,-0.784018,2.40743,177.643077,151.746795,175.05791,175.440609
A002,leg_raise_lower,leg_raise_lower.mp4,28,1.12,1,1,0.9726,0,367.2359,247.6436,58.9349,0.063905,-2.368774,0.154627,-2.468529,-0.053257,-2.463487,0.282834,-2.363942,-0.25217,-2.351933,0.522035,-1.6467,-0.477729,-1.625004,0.752513,-0.833034,-0.659363,-0.742403,0.907064,-0.082682,-0.431738,-0.001603,0.337259,-0.00309,-0.337259,0.00309,0.225558,1.235313,-0.6598,1.277811,0.054706,2.339398,-0.842604,2.408681,175.823127,151.290631,176.357555,174.982881
A002,leg_raise_lower,leg_raise_lower.mp4,29,1.16,1,1,0.9738,0,367.8339,246.416,59.0311,0.086089,-2.352851,0.176752,-2.453945,-0.033182,-2.447719,0.304901,-2.350442,-0.23444,-2.335085,0.542283,-1.631962,-0.457496,-1.61092,0.785429,-0.802677,-0.634291,-0.7165,0.945717,-0.053833,-0.392297,0.016531,0.338176,-0.001343,-0.338176,0.001343,0.213106,1.237717,-0.691302,1.276642,0.045782,2.352139,-0.893596,2.420921,175.740621,150.549372,177.225048,174.548385
A002,leg_raise_lower,leg_raise_lower.mp4,30,1.2,1,1,0.9743,0,369.5027,245.7231,58.8769,0.090087,-2.349496,0.183371,-2.448925,-0.028319,-2.446964,0.313243,-2.341867,-0.23058,-2.335315,0.546948,-1.632325,-0.452736,-1.607185,0.799096,-0.825768,-0.623832,-0.695671,0.970405,-0.0981,-0.378051,0.060341,0.341728,0.000143,-0.341727,-0.000143,0.202507,1.241142,-0.751368,1.270912,0.024127,2.369119,-1.005773,2.418726,175.886911,151.359482,177.414569,174.633814
A002,leg_raise_lower,leg_raise_lower.mp4,31,1.24,1,1,0.9746,0,370.2759,244.8905,58.952,0.107239,-2.334585,0.204185,-2.433272,-0.008232,-2.435753,0.339898,-2.326319,-0.206319,-2.330656,0.570527,-1.618676,-0.429438,-1.610292,0.822893,-0.804711,-0.615582,-0.710366,0.985887,-0.075126,-0.379863,0.035254,0.345671,0.0054,-0.345671,-0.0054,0.207207,1.226365,-0.802677,1.241697,0.025152,2.353786,-1.109938,2.382092,175.3676,150.769772,177.297305,174.953678
A002,leg_raise_lower,leg_raise_lower.mp4,32,1.28,1,1,0.9744,0,370.0903,246.6683,58.5417,0.146772,-2.372405,0.244211,-2.474169,0.030999,-2.481126,0.374465,-2.374672,-0.165368,-2.383226,0.585141,-1.657816,-0.414564,-1.633569,0.900548,-0.836333,-0.590805,-0.731685,1.036273,-0.071506,-0.36268,-0.003335,0.343156,0.007674,-0.343155,-0.007674,0.180133,1.218321,-0.799749,1.211597,0.063299,2.329584,-1.05482,2.303319,169.058766,151.551979,178.332699,172.620783
A002,leg_raise_lower,leg_raise_lower.mp4,33,1.32,1,1,0.9742,0,370.9985,246.2645,58.0396,0.161844,-2.380883,0.261806,-2.482856,0.045961,-2.495403,0.395808,-2.382583,-0.156035,-2.403846,0.601138,-1.669815,-0.398695,-1.651576,0.9205,-0.864718,-0.602136,-0.748263,1.045425,-0.102715,-0.363184,-0.028541,0.352583,0.011757,-0.352583,-0.011757,0.191601,1.246108,-0.913181,1.226411,0.056666,2.400437,-1.306699,2.346076,167.673454,148.941322,179.236642,175.005229
A002,leg_raise_lower,leg_raise_lower.mp4,34,1.36,1,1,0.9729,0,372.496,245.9834,57.6552,0.157556,-2.393279,0.257875,-2.495329,0.045257,-2.511452,0.395664,-2.394769,-0.152555,-2.424645,0.60639,-1.681314,-0.393454,-1.66365,0.948698,-0.876727,-0.6186,-0.755355,1.051122,-0.074437,-0.377023,-0.038676,0.356627,0.014421,-0.356627,-0.014421,0.177717,1.240151,-0.981626,1.210843,0.022129,2.391595,-1.452935,2.30604,164.228093,147.450384,179.390585,176.258328
A002,leg_raise_lower,leg_raise_lower.mp4,35,1.4,1,1,0.9701,0,373.4313,244.6387,57.0616,0.175715,-2.404755,0.279295,-2.50463,0.064912,-2.529022,0.412423,-2.396457,-0.143984,-2.446391,0.608815,-1.680365,-0.391153,-1.672475,0.985147,-0.865782,-0.614797,-0.727693,1.065003,-0.06625,-0.392587,0.022019,0.357302,0.018575,-0.357302,-0.018575,0.162598,1.242558,-1.003466,1.191031,-0.010351,2.391174,-1.508803,2.260507,160.907067,150.172823,179.524399,177.180333
A002,leg_raise_lower,leg_raise_lower.mp4,36,1.44,1,1,0.9682,0,375.1635,244.751,57.0011,0.177755,-2.408299,0.278323,-2.509414,0.066487,-2.535192,0.410179,-2.403283,-0.147802,-2.457055,0.61525,-1.682386,-0.384741,-1.686582,0.993319,-0.865262,-0.626897,-0.750736,1.05733,-0.047296,-0.396404,0.006205,0.362972,0.022973,-0.362972,-0.022973,0.157904,1.230216,-1.078464,1.168306,-0.055998,2.369659,-1.694809,2.227267,159.645514,148.556784,179.008302,179.211425
A002,leg_raise_lower,leg_raise_lower.mp4,37,1.48,1,1,0.9751,0,376.4524,241.881,57.0628,0.150381,-2.372747,0.268782,-2.459869,0.05418,-2.503481,0.438807,-2.327349,-0.131782,-2.42557,0.649424,-1.606612,-0.348424,-1.672179,0.988924,-0.780238,-0.608195,-0.726054,1.063992,-0.009924,-0.375678,0.075524,0.368866,0.035981,-0.368866,-0.035981,0.183924,1.21198,-1.164495,1.112005,-0.077597,2.365012,-1.88176,2.172395,163.231482,148.470984,176.158346,179.351088
A002,leg_raise_lower,leg_raise_lower.mp4,38,1.52,1,1,0.9726,0,376.5231,241.464,56.8861,0.17317,-2.374074,0.291537,-2.459068,0.08086,-2.50903,0.463457,-2.322461,-0.10724,-2.435817,0.672018,-1.598904,-0.324859,-1.677879,1.0271,-0.782339,-0.596803,-0.737255,1.080891,-0.014726,-0.374863,0.048482,0.373996,0.041127,-0.373995,-0.041127,0.195462,1.221315,-1.221582,1.105613,-0.099835,2.357135,-2.037845,2.130605,160.506693,148.101936,174.028798,177.936637
A002,leg_raise_lower,leg_raise_lower.mp4,39,1.56,1,1,0.9724,0,376.7861,239.944,56.2624,0.185411,-2.380734,0.308282,-2.463093,0.097157,-2.520778,0.488628,-2.319236,-0.085981,-2.449525,0.692942,-1.592506,-0.303199,-1.680279,1.066902,-0.773732,-0.576814,-0.710168,1.101534,-0.005458,-0.361222,0.112697,0.377427,0.046907,-0.377427,-0.046907,0.180354,1.247629,-1.290959,1.107342,-0.137171,2.388156,-2.173934,2.117099,158.033319,149.567567,173.763444,177.19202
A002,leg_raise_lower,leg_raise_lower.mp4,40,1.6,1,1,0.9713,0,376.4653,238.8678,56.4172,0.223209,-2.362982,0.347848,-2.442515,0.133561,-2.506131,0.521748,-2.290109,-0.062982,-2.432204,0.71252,-1.56695,-0.28279,-1.663682,1.095927,-0.750166,-0.54886,-0.689307,1.116438,0.01454,-0.348365,0.130687,0.380878,0.05093,-0.380879,-0.05093,0.170263,1.224456,-1.35315,1.071136,-0.125603,2.393235,-2.255156,2.09862,156.390589,150.987099,175.969102,179.629377
A002,leg_raise_lower,leg_raise_lower.mp4,41,1.64,1,1,0.9577,0,379.9312,240.4074,54.2548,0.226788,-2.48333,0.337405,-2.573034,0.121558,-2.635552,0.473948,-2.424664,-0.116181,-2.564533,0.659797,-1.676314,-0.337121,-1.754759,1.164246,-0.861227,-0.658253,-0.762907,1.1115,0.010036,-0.433514,0.112585,0.386912,0.052612,-0.386912,-0.052612,0.179653,1.219109,-1.414568,1.036642,-0.187388,2.369507,-2.544426,2.009964,144.782595,147.662655,172.37939,174.076623
A002,leg_raise_lower,leg_raise_lower.mp4,42,1.68,1,1,0.9584,0,379.7719,238.3662,53.9346,0.244631,-2.461387,0.363521,-2.551138,0.14508,-2.617977,0.519432,-2.401125,-0.073833,-2.551277,0.696104,-1.652619,-0.299328,-1.748093,1.182492,-0.821198,-0.648825,-0.752451,1.121501,0.050057,-0.428832,0.123987,0.389913,0.058036,-0.389913,-0.058036,0.207012,1.223387,-1.442925,1.023375,-0.187733,2.379491,-2.638703,1.995768,145.667643,146.566986,170.067636,173.35536
A002,leg_raise_lower,leg_raise_lower.mp4,43,1.72,1,1,0.9642,0,378.0654,235.311,55.5833,0.258727,-2.33132,0.412259,-2.407453,0.188627,-2.498314,0.606797,-2.239665,0.024603,-2.455511,0.738233,-1.524228,-0.249498,-1.680393,1.271867,-0.683323,-0.531866,-0.679087,1.085748,0.101143,-0.374157,0.182964,0.380136,0.074091,-0.380136,-0.074091,0.176191,1.194574,-1.450145,0.919426,-0.15097,2.346411,-2.465709,1.818737,134.254075,153.88411,174.459422,178.648819
A002,leg_raise_lower,leg_raise_lower.mp4,44,1.76,1,1,0.943,1,378.3878,233.5658,49.9985,0.319199,-2.543333,0.452777,-2.633051,0.223241,-2.712459,0.615652,-2.45258,-0.000586,-2.638262,0.748649,-1.691232,-0.243444,-1.81674,1.292969,-0.819758,-0.676408,-0.713436,1.148787,0.086002,-0.427253,0.160033,0.408906,0.064218,-0.408906,-0.064218,0.38687,1.22822,-1.522847,0.990675,-0.047858,2.43067,-3.002419,1.96213,138.966584,142.652977,161.207832,169.847603
A002,leg_raise_lower,leg_raise_lower.mp4,45,1.8,1,1,0.9439,1,378.5094,230.616,49.0448,0.331322,-2.525799,0.470696,-2.616845,0.23531,-2.697237,0.643949,-2.433682,0.020454,-2.622713,0.776052,-1.6741,-0.215191,-1.80615,1.324148,-0.778325,-0.639558,-0.667133,1.185419,0.120421,-0.401798,0.230148,0.411037,0.067365,-0.411037,-0.067365,0.416884,1.184373,-1.548156,0.93638,-0.053631,2.395593,-3.094528,1.917998,139.764093,144.724879,158.470718,170.971759
A002,leg_raise_lower,leg_raise_lower.mp4,46,1.84,1,1,0.9418,1,379.0389,230.1894,48.4299,0.349438,-2.55224,0.486667,-2.646309,0.243991,-2.722885,0.655576,-2.460372,0.014305,-2.640604,0.78747,-1.689761,-0.205715,-1.806307,1.324829,-0.790371,-0.653511,-0.650308,1.193512,0.16971,-0.398392,0.252864,0.41662,0.062617,-0.416619,-0.062617,0.485037,1.142764,-1.532383,0.916615,-0.062096,2.267872,-3.226333,1.815685,141.354491,143.051844,150.442319,166.685976
A002,leg_raise_lower,leg_raise_lower.mp4,47,1.88,1,1,0.9416,1,379.2189,230.3065,47.2258,0.390993,-2.630604,0.525209,-2.727,0.274427,-2.802283,0.680919,-2.53543,0.018507,-2.712214,0.80552,-1.738527,-0.186872,-1.861646,1.363332,-0.815868,-0.667209,-0.685346,1.218171,0.186505,-0.400695,0.256364,0.419321,0.064963,-0.419321,-0.064963,0.492641,1.138247,-1.554656,0.905755,-0.091477,2.236844,-3.367472,1.785756,140.603965,141.985488,148.09265,165.362819
A002,leg_raise_lower,leg_raise_lower.mp4,48,1.92,1,1,0.9513,0,384.2604,242.777,55.515,0.26777,-2.500574,0.373805,-2.612509,0.133989,-2.609958,0.500686,-2.498993,-0.087858,-2.48977,0.675743,-1.720357,-0.324144,-1.735391,0.92442,-0.808218,-0.688649,-0.766222,1.042712,-0.0388,-0.469431,0.017645,0.297027,0.002313,-0.297027,-0.002313,0.036276,1.300164,-0.259047,1.332721,-0.326491,2.472619,-0.338525,2.563756,173.490515,143.76437,174.167529,174.676489
